model,landscape,replicate,fixed_site,data_split,mean_absolute_effects
mlp,k5,r7,4,C,0.15845746
mlp,k5,r7,4,E,0.15972492
mlp,k5,r7,4,F,0.15871097
mlp,k5,r7,4,D,0.15883943
mlp,k5,r7,4,G,0.15947106
mlp,k5,r7,5,C,0.15932366
mlp,k5,r7,5,E,0.15906797
mlp,k5,r7,5,F,0.1606641
mlp,k5,r7,5,D,0.1578302
mlp,k5,r7,5,G,0.15895872
mlp,k5,r2,0,C,0.1603729
mlp,k5,r2,0,E,0.1597453
mlp,k5,r2,0,F,0.15762034
mlp,k5,r2,0,D,0.16021974
mlp,k5,r2,0,G,0.16123334
mlp,k5,r2,1,C,0.15900098
mlp,k5,r2,1,E,0.16231704
mlp,k5,r2,1,F,0.15768778
mlp,k5,r2,1,D,0.15915692
mlp,k5,r2,1,G,0.16004205
mlp,k5,r2,2,C,0.15950157
mlp,k5,r2,2,E,0.16056849
mlp,k5,r2,2,F,0.15894163
mlp,k5,r2,2,D,0.16049111
mlp,k5,r2,2,G,0.16072531
mlp,k5,r2,3,C,0.15967755
mlp,k5,r2,3,E,0.16286497
mlp,k5,r2,3,F,0.16044398
mlp,k5,r2,3,D,0.16152732
mlp,k5,r2,3,G,0.16055043
mlp,k5,r2,4,C,0.16266532
mlp,k5,r2,4,E,0.1597616
mlp,k5,r2,4,F,0.16263634
mlp,k5,r2,4,D,0.16139993
mlp,k5,r2,4,G,0.15815108
mlp,k5,r2,5,C,0.1605919
mlp,k5,r2,5,E,0.16024975
mlp,k5,r2,5,F,0.15973724
mlp,k5,r2,5,D,0.15960234
mlp,k5,r2,5,G,0.16021147
rf,k0,r5,0,C,0.065953836
rf,k0,r5,0,E,0.20926572
rf,k0,r5,0,F,0.13767095
rf,k0,r5,0,D,0.018516796
rf,k0,r5,0,G,0.026887167
rf,k0,r5,1,C,0.15820572
rf,k0,r5,1,E,0.103807
rf,k0,r5,1,F,0.083634384
rf,k0,r5,1,D,0.0007388553
rf,k0,r5,1,G,0.080022685
rf,k0,r5,2,C,0.018834224
rf,k0,r5,2,E,0.03706935
rf,k0,r5,2,F,0.057612713
rf,k0,r5,2,D,0.0026267162
rf,k0,r5,2,G,0.0884459
rf,k0,r5,3,C,0.097211346
rf,k0,r5,3,E,0.10333085
rf,k0,r5,3,F,0.07708268
rf,k0,r5,3,D,0.16658758
rf,k0,r5,3,G,0.10435043
rf,k0,r5,4,C,0.026050717
rf,k0,r5,4,E,0.008586517
rf,k0,r5,4,F,0.0071242736
rf,k0,r5,4,D,0.13546696
rf,k0,r5,4,G,0.012230428
rf,k0,r5,5,C,0.03099595
rf,k0,r5,5,E,0.017312061
rf,k0,r5,5,F,0.06437873
rf,k0,r5,5,D,0.04597736
rf,k0,r5,5,G,0.107806295
rf,k0,r4,0,C,0.032262083
rf,k0,r4,0,E,0.031086477
rf,k0,r4,0,F,0.08901338
rf,k0,r4,0,D,0.04232037
rf,k0,r4,0,G,0.087184906
rf,k0,r4,1,C,0.18132819
rf,k0,r4,1,E,0.09087613
rf,k0,r4,1,F,0.11507605
rf,k0,r4,1,D,0.017186211
rf,k0,r4,1,G,0.054427084
rf,k0,r4,2,C,0.050104234
rf,k0,r4,2,E,0.07103872
rf,k0,r4,2,F,0.07341272
rf,k0,r4,2,D,0.085438356
rf,k0,r4,2,G,0.025826493
rf,k0,r4,3,C,0.05855532
rf,k0,r4,3,E,0.10029189
rf,k0,r4,3,F,0.005446962
rf,k0,r4,3,D,0.16317853
rf,k0,r4,3,G,0.045568902
rf,k0,r4,4,C,0.024949523
rf,k0,r4,4,E,0.13144732
rf,k0,r4,4,F,0.13490942
rf,k0,r4,4,D,0.07381185
rf,k0,r4,4,G,0.13250613
rf,k0,r4,5,C,0.0410146
rf,k0,r4,5,E,0.090680376
rf,k0,r4,5,F,0.13541605
rf,k0,r4,5,D,0.025168866
rf,k0,r4,5,G,0.123756126
rf,k0,r7,0,C,0.116094604
rf,k0,r7,0,E,0.032379057
rf,k0,r7,0,F,0.009122287
rf,k0,r7,0,D,0.028784497
rf,k0,r7,0,G,0.058759052
rf,k0,r7,1,C,0.006120513
rf,k0,r7,1,E,0.1496514
rf,k0,r7,1,F,0.1115445
rf,k0,r7,1,D,0.038433097
rf,k0,r7,1,G,0.12612006
rf,k0,r7,2,C,0.025340116
rf,k0,r7,2,E,0.17269878
rf,k0,r7,2,F,0.041790664
rf,k0,r7,2,D,0.09875147
rf,k0,r7,2,G,0.19174853
rf,k0,r7,3,C,0.14630966
rf,k0,r7,3,E,0.009304398
rf,k0,r7,3,F,0.0047749346
rf,k0,r7,3,D,0.016726132
rf,k0,r7,3,G,0.16595675
rf,k0,r7,4,C,0.0070170746
rf,k0,r7,4,E,0.11003292
rf,k0,r7,4,F,0.03268728
rf,k0,r7,4,D,0.042255573
rf,k0,r7,4,G,0.019493535
rf,k0,r7,5,C,0.113901645
rf,k0,r7,5,E,0.18219735
rf,k0,r7,5,F,0.059143968
rf,k0,r7,5,D,0.08768053
rf,k0,r7,5,G,0.06444408
rf,k0,r2,0,C,0.041663203
rf,k0,r2,0,E,0.11297522
rf,k0,r2,0,F,0.048796885
rf,k0,r2,0,D,0.06761956
rf,k0,r2,0,G,0.020732798
rf,k0,r2,1,C,0.0039045508
rf,k0,r2,1,E,0.028442733
rf,k0,r2,1,F,0.030477015
rf,k0,r2,1,D,0.15461434
rf,k0,r2,1,G,0.02349569
rf,k0,r2,2,C,0.16631182
rf,k0,r2,2,E,0.158874
rf,k0,r2,2,F,0.09177799
rf,k0,r2,2,D,0.04381674
rf,k0,r2,2,G,0.15738706
rf,k0,r2,3,C,0.090098314
rf,k0,r2,3,E,0.076035224
rf,k0,r2,3,F,0.02827244
rf,k0,r2,3,D,0.10378741
rf,k0,r2,3,G,0.015753046
rf,k0,r2,4,C,0.055757366
rf,k0,r2,4,E,0.10183562
rf,k0,r2,4,F,0.056899484
rf,k0,r2,4,D,0.065788396
rf,k0,r2,4,G,0.053406358
rf,k0,r2,5,C,0.028567879
rf,k0,r2,5,E,0.15568092
rf,k0,r2,5,F,0.049777694
rf,k0,r2,5,D,0.047482513
rf,k0,r2,5,G,0.029613012
rf,k1,r5,0,C,0.04848569
rf,k1,r5,0,E,0.05193445
rf,k1,r5,0,F,0.07497459
rf,k1,r5,0,D,0.039976567
rf,k1,r5,0,G,0.050787468
rf,k1,r5,1,C,0.1001442
rf,k1,r5,1,E,0.071880594
rf,k1,r5,1,F,0.08298298
rf,k1,r5,1,D,0.063869536
rf,k1,r5,1,G,0.08377194
rf,k1,r5,2,C,0.07927193
rf,k1,r5,2,E,0.080608204
rf,k1,r5,2,F,0.1069403
rf,k1,r5,2,D,0.080494195
rf,k1,r5,2,G,0.10071005
rf,k1,r5,3,C,0.09759834
rf,k1,r5,3,E,0.102472074
rf,k1,r5,3,F,0.074084766
rf,k1,r5,3,D,0.095189616
rf,k1,r5,3,G,0.110313125
rf,k1,r5,4,C,0.116252795
rf,k1,r5,4,E,0.13408011
rf,k1,r5,4,F,0.1764243
rf,k1,r5,4,D,0.10242636
rf,k1,r5,4,G,0.14404911
rf,k1,r5,5,C,0.088506095
rf,k1,r5,5,E,0.10770768
rf,k1,r5,5,F,0.07470082
rf,k1,r5,5,D,0.070225455
rf,k1,r5,5,G,0.09884234
rf,k1,r4,0,C,0.096530855
rf,k1,r4,0,E,0.1031584
rf,k1,r4,0,F,0.07731339
rf,k1,r4,0,D,0.10950439
rf,k1,r4,0,G,0.07805915
rf,k1,r4,1,C,0.10676661
rf,k1,r4,1,E,0.09974513
rf,k1,r4,1,F,0.13470794
rf,k1,r4,1,D,0.13634244
rf,k1,r4,1,G,0.12712188
rf,k1,r4,2,C,0.082977705
rf,k1,r4,2,E,0.053323314
rf,k1,r4,2,F,0.07492434
rf,k1,r4,2,D,0.061289232
rf,k1,r4,2,G,0.07676639
rf,k1,r4,3,C,0.065130465
rf,k1,r4,3,E,0.07650548
rf,k1,r4,3,F,0.04344239
rf,k1,r4,3,D,0.056157045
rf,k1,r4,3,G,0.061077468
rf,k1,r4,4,C,0.18929905
rf,k1,r4,4,E,0.110554904
rf,k1,r4,4,F,0.14339899
rf,k1,r4,4,D,0.1934212
rf,k1,r4,4,G,0.16645493
rf,k1,r4,5,C,0.075272515
rf,k1,r4,5,E,0.13419217
rf,k1,r4,5,F,0.058109
rf,k1,r4,5,D,0.09539128
rf,k1,r4,5,G,0.10996454
rf,k1,r7,0,C,0.08803403
rf,k1,r7,0,E,0.10525134
rf,k1,r7,0,F,0.11706026
rf,k1,r7,0,D,0.11372214
rf,k1,r7,0,G,0.117589734
rf,k1,r7,1,C,0.12928006
rf,k1,r7,1,E,0.10582296
rf,k1,r7,1,F,0.088744804
rf,k1,r7,1,D,0.09664588
rf,k1,r7,1,G,0.059930198
rf,k1,r7,2,C,0.10241458
rf,k1,r7,2,E,0.099938415
rf,k1,r7,2,F,0.15650472
rf,k1,r7,2,D,0.09545368
rf,k1,r7,2,G,0.15045317
rf,k1,r7,3,C,0.040480305
rf,k1,r7,3,E,0.10272548
rf,k1,r7,3,F,0.080878235
rf,k1,r7,3,D,0.15872626
rf,k1,r7,3,G,0.06524291
rf,k1,r7,4,C,0.051832546
rf,k1,r7,4,E,0.06620893
rf,k1,r7,4,F,0.06852422
rf,k1,r7,4,D,0.065963045
rf,k1,r7,4,G,0.06524766
rf,k1,r7,5,C,0.09761755
rf,k1,r7,5,E,0.14974992
rf,k1,r7,5,F,0.10463931
rf,k1,r7,5,D,0.11956207
rf,k1,r7,5,G,0.12504381
rf,k1,r2,0,C,0.1088916
rf,k1,r2,0,E,0.1180402
rf,k1,r2,0,F,0.118338004
rf,k1,r2,0,D,0.096709184
rf,k1,r2,0,G,0.09379016
rf,k1,r2,1,C,0.08101953
rf,k1,r2,1,E,0.06770946
rf,k1,r2,1,F,0.08609935
rf,k1,r2,1,D,0.07147871
rf,k1,r2,1,G,0.07133087
rf,k1,r2,2,C,0.20202763
rf,k1,r2,2,E,0.12751421
rf,k1,r2,2,F,0.18354529
rf,k1,r2,2,D,0.14326116
rf,k1,r2,2,G,0.1804784
rf,k1,r2,3,C,0.07952145
rf,k1,r2,3,E,0.07235378
rf,k1,r2,3,F,0.059866894
rf,k1,r2,3,D,0.09225312
rf,k1,r2,3,G,0.107707456
rf,k1,r2,4,C,0.14291354
rf,k1,r2,4,E,0.0978087
rf,k1,r2,4,F,0.074626215
rf,k1,r2,4,D,0.08481328
rf,k1,r2,4,G,0.10979928
rf,k1,r2,5,C,0.0694355
rf,k1,r2,5,E,0.07128903
rf,k1,r2,5,F,0.070633575
rf,k1,r2,5,D,0.07250711
rf,k1,r2,5,G,0.10790744
rf,k2,r5,0,C,0.13085921
rf,k2,r5,0,E,0.13477527
rf,k2,r5,0,F,0.1427865
rf,k2,r5,0,D,0.13889259
rf,k2,r5,0,G,0.14099532
rf,k2,r5,1,C,0.09867181
rf,k2,r5,1,E,0.09865984
rf,k2,r5,1,F,0.11224351
rf,k2,r5,1,D,0.10684088
rf,k2,r5,1,G,0.091497354
rf,k2,r5,2,C,0.13000317
rf,k2,r5,2,E,0.1335074
rf,k2,r5,2,F,0.1274666
rf,k2,r5,2,D,0.13139996
rf,k2,r5,2,G,0.13760364
rf,k2,r5,3,C,0.10923367
rf,k2,r5,3,E,0.11933337
rf,k2,r5,3,F,0.11911115
rf,k2,r5,3,D,0.11331454
rf,k2,r5,3,G,0.12545933
rf,k2,r5,4,C,0.10207109
rf,k2,r5,4,E,0.10261356
rf,k2,r5,4,F,0.09334497
rf,k2,r5,4,D,0.09424279
rf,k2,r5,4,G,0.0957691
rf,k2,r5,5,C,0.10743258
rf,k2,r5,5,E,0.11243436
rf,k2,r5,5,F,0.11473139
rf,k2,r5,5,D,0.106540866
rf,k2,r5,5,G,0.124353506
rf,k2,r4,0,C,0.16767648
rf,k2,r4,0,E,0.15536964
rf,k2,r4,0,F,0.16401389
rf,k2,r4,0,D,0.15664569
rf,k2,r4,0,G,0.17385076
rf,k2,r4,1,C,0.09261873
rf,k2,r4,1,E,0.099364966
rf,k2,r4,1,F,0.08226561
rf,k2,r4,1,D,0.1024604
rf,k2,r4,1,G,0.077354595
rf,k2,r4,2,C,0.095003754
rf,k2,r4,2,E,0.08852897
rf,k2,r4,2,F,0.09278736
rf,k2,r4,2,D,0.086686015
rf,k2,r4,2,G,0.08185855
rf,k2,r4,3,C,0.12550269
rf,k2,r4,3,E,0.14571239
rf,k2,r4,3,F,0.13450453
rf,k2,r4,3,D,0.12978366
rf,k2,r4,3,G,0.13629119
rf,k2,r4,4,C,0.06306026
rf,k2,r4,4,E,0.066129506
rf,k2,r4,4,F,0.05859176
rf,k2,r4,4,D,0.06725483
rf,k2,r4,4,G,0.05965517
rf,k2,r4,5,C,0.108473025
rf,k2,r4,5,E,0.12695363
rf,k2,r4,5,F,0.121760905
rf,k2,r4,5,D,0.12553114
rf,k2,r4,5,G,0.119302206
rf,k2,r7,0,C,0.12288562
rf,k2,r7,0,E,0.11286209
rf,k2,r7,0,F,0.11261858
rf,k2,r7,0,D,0.12901147
rf,k2,r7,0,G,0.09759959
rf,k2,r7,1,C,0.13616583
rf,k2,r7,1,E,0.13160497
rf,k2,r7,1,F,0.12280327
rf,k2,r7,1,D,0.13729556
rf,k2,r7,1,G,0.1362541
rf,k2,r7,2,C,0.11503014
rf,k2,r7,2,E,0.12565778
rf,k2,r7,2,F,0.118211344
rf,k2,r7,2,D,0.12545855
rf,k2,r7,2,G,0.12607205
rf,k2,r7,3,C,0.11084126
rf,k2,r7,3,E,0.08994656
rf,k2,r7,3,F,0.09482132
rf,k2,r7,3,D,0.092444465
rf,k2,r7,3,G,0.08650817
rf,k2,r7,4,C,0.12183448
rf,k2,r7,4,E,0.11267079
rf,k2,r7,4,F,0.11782605
rf,k2,r7,4,D,0.11052544
rf,k2,r7,4,G,0.11235421
rf,k2,r7,5,C,0.115982026
rf,k2,r7,5,E,0.11761173
rf,k2,r7,5,F,0.106452756
rf,k2,r7,5,D,0.11204763
rf,k2,r7,5,G,0.108298704
rf,k2,r2,0,C,0.12112407
rf,k2,r2,0,E,0.12815928
rf,k2,r2,0,F,0.13135964
rf,k2,r2,0,D,0.13398632
rf,k2,r2,0,G,0.12430701
rf,k2,r2,1,C,0.1088392
rf,k2,r2,1,E,0.10889957
rf,k2,r2,1,F,0.10376377
rf,k2,r2,1,D,0.103903644
rf,k2,r2,1,G,0.1086085
rf,k2,r2,2,C,0.110764325
rf,k2,r2,2,E,0.09618613
rf,k2,r2,2,F,0.10817345
rf,k2,r2,2,D,0.12183715
rf,k2,r2,2,G,0.11114984
rf,k2,r2,3,C,0.12853464
rf,k2,r2,3,E,0.10808291
rf,k2,r2,3,F,0.13376081
rf,k2,r2,3,D,0.110198215
rf,k2,r2,3,G,0.124676585
rf,k2,r2,4,C,0.085545056
rf,k2,r2,4,E,0.07534381
rf,k2,r2,4,F,0.088848166
rf,k2,r2,4,D,0.0768006
rf,k2,r2,4,G,0.098806396
rf,k2,r2,5,C,0.094920546
rf,k2,r2,5,E,0.08580905
rf,k2,r2,5,F,0.083558254
rf,k2,r2,5,D,0.10229806
rf,k2,r2,5,G,0.096158564
rf,k3,r5,0,C,0.12328687
rf,k3,r5,0,E,0.12900586
rf,k3,r5,0,F,0.13300303
rf,k3,r5,0,D,0.12935369
rf,k3,r5,0,G,0.12583572
rf,k3,r5,1,C,0.14286245
rf,k3,r5,1,E,0.14720415
rf,k3,r5,1,F,0.14670463
rf,k3,r5,1,D,0.14959389
rf,k3,r5,1,G,0.14465357
rf,k3,r5,2,C,0.09410321
rf,k3,r5,2,E,0.0911612
rf,k3,r5,2,F,0.090675354
rf,k3,r5,2,D,0.09101309
rf,k3,r5,2,G,0.09500237
rf,k3,r5,3,C,0.11386125
rf,k3,r5,3,E,0.10872602
rf,k3,r5,3,F,0.10923587
rf,k3,r5,3,D,0.10819818
rf,k3,r5,3,G,0.11360193
rf,k3,r5,4,C,0.14172003
rf,k3,r5,4,E,0.14493269
rf,k3,r5,4,F,0.14507622
rf,k3,r5,4,D,0.14364411
rf,k3,r5,4,G,0.15158056
rf,k3,r5,5,C,0.13499677
rf,k3,r5,5,E,0.13920385
rf,k3,r5,5,F,0.14080767
rf,k3,r5,5,D,0.14208278
rf,k3,r5,5,G,0.13352957
rf,k3,r4,0,C,0.12678258
rf,k3,r4,0,E,0.13025202
rf,k3,r4,0,F,0.122218914
rf,k3,r4,0,D,0.13468003
rf,k3,r4,0,G,0.12959614
rf,k3,r4,1,C,0.084659085
rf,k3,r4,1,E,0.09235705
rf,k3,r4,1,F,0.09250446
rf,k3,r4,1,D,0.09572091
rf,k3,r4,1,G,0.09022319
rf,k3,r4,2,C,0.14858373
rf,k3,r4,2,E,0.1456046
rf,k3,r4,2,F,0.14478931
rf,k3,r4,2,D,0.14342071
rf,k3,r4,2,G,0.14471959
rf,k3,r4,3,C,0.119852625
rf,k3,r4,3,E,0.11298052
rf,k3,r4,3,F,0.11431519
rf,k3,r4,3,D,0.120938316
rf,k3,r4,3,G,0.109653
rf,k3,r4,4,C,0.12928748
rf,k3,r4,4,E,0.13553265
rf,k3,r4,4,F,0.1334711
rf,k3,r4,4,D,0.12990849
rf,k3,r4,4,G,0.12536594
rf,k3,r4,5,C,0.16341683
rf,k3,r4,5,E,0.16136386
rf,k3,r4,5,F,0.15777156
rf,k3,r4,5,D,0.16510154
rf,k3,r4,5,G,0.15303686
rf,k3,r7,0,C,0.13780074
rf,k3,r7,0,E,0.13931488
rf,k3,r7,0,F,0.1336032
rf,k3,r7,0,D,0.13084109
rf,k3,r7,0,G,0.1374474
rf,k3,r7,1,C,0.15176323
rf,k3,r7,1,E,0.14638862
rf,k3,r7,1,F,0.14861462
rf,k3,r7,1,D,0.14966837
rf,k3,r7,1,G,0.14934139
rf,k3,r7,2,C,0.15154816
rf,k3,r7,2,E,0.15105355
rf,k3,r7,2,F,0.14733948
rf,k3,r7,2,D,0.15109748
rf,k3,r7,2,G,0.14656495
rf,k3,r7,3,C,0.13197745
rf,k3,r7,3,E,0.1300534
rf,k3,r7,3,F,0.12899458
rf,k3,r7,3,D,0.13221392
rf,k3,r7,3,G,0.13132459
rf,k3,r7,4,C,0.12669638
rf,k3,r7,4,E,0.13228182
rf,k3,r7,4,F,0.13505673
rf,k3,r7,4,D,0.13393156
rf,k3,r7,4,G,0.12569617
rf,k3,r7,5,C,0.0926227
rf,k3,r7,5,E,0.09348834
rf,k3,r7,5,F,0.09294053
rf,k3,r7,5,D,0.089112304
rf,k3,r7,5,G,0.09637298
rf,k3,r2,0,C,0.14867547
rf,k3,r2,0,E,0.14439046
rf,k3,r2,0,F,0.1488574
rf,k3,r2,0,D,0.15317842
rf,k3,r2,0,G,0.1459737
rf,k3,r2,1,C,0.12738518
rf,k3,r2,1,E,0.13054425
rf,k3,r2,1,F,0.1289403
rf,k3,r2,1,D,0.12816164
rf,k3,r2,1,G,0.12795894
rf,k3,r2,2,C,0.11150033
rf,k3,r2,2,E,0.114161484
rf,k3,r2,2,F,0.10989612
rf,k3,r2,2,D,0.112133935
rf,k3,r2,2,G,0.1166068
rf,k3,r2,3,C,0.14560452
rf,k3,r2,3,E,0.14800608
rf,k3,r2,3,F,0.1472746
rf,k3,r2,3,D,0.14861612
rf,k3,r2,3,G,0.14157271
rf,k3,r2,4,C,0.149226
rf,k3,r2,4,E,0.15112904
rf,k3,r2,4,F,0.14755896
rf,k3,r2,4,D,0.14637634
rf,k3,r2,4,G,0.14622591
rf,k3,r2,5,C,0.09665393
rf,k3,r2,5,E,0.09428018
rf,k3,r2,5,F,0.08958159
rf,k3,r2,5,D,0.09115904
rf,k3,r2,5,G,0.09380898
rf,k4,r5,0,C,0.1489636
rf,k4,r5,0,E,0.1500247
rf,k4,r5,0,F,0.14862189
rf,k4,r5,0,D,0.15044516
rf,k4,r5,0,G,0.15000089
rf,k4,r5,1,C,0.14900237
rf,k4,r5,1,E,0.14908895
rf,k4,r5,1,F,0.14724816
rf,k4,r5,1,D,0.14777815
rf,k4,r5,1,G,0.1498048
rf,k4,r5,2,C,0.16324463
rf,k4,r5,2,E,0.16426058
rf,k4,r5,2,F,0.16517843
rf,k4,r5,2,D,0.16185604
rf,k4,r5,2,G,0.1629609
rf,k4,r5,3,C,0.1360496
rf,k4,r5,3,E,0.13476902
rf,k4,r5,3,F,0.13188878
rf,k4,r5,3,D,0.13543259
rf,k4,r5,3,G,0.13750103
rf,k4,r5,4,C,0.1502026
rf,k4,r5,4,E,0.14875731
rf,k4,r5,4,F,0.14669737
rf,k4,r5,4,D,0.14977372
rf,k4,r5,4,G,0.14909688
rf,k4,r5,5,C,0.15015459
rf,k4,r5,5,E,0.15272835
rf,k4,r5,5,F,0.15078707
rf,k4,r5,5,D,0.14746885
rf,k4,r5,5,G,0.14952756
rf,k4,r4,0,C,0.13875227
rf,k4,r4,0,E,0.14169563
rf,k4,r4,0,F,0.14176972
rf,k4,r4,0,D,0.14380376
rf,k4,r4,0,G,0.13941629
rf,k4,r4,1,C,0.1298649
rf,k4,r4,1,E,0.13076578
rf,k4,r4,1,F,0.12968414
rf,k4,r4,1,D,0.12961715
rf,k4,r4,1,G,0.12488993
rf,k4,r4,2,C,0.15591712
rf,k4,r4,2,E,0.15667216
rf,k4,r4,2,F,0.15440327
rf,k4,r4,2,D,0.15364446
rf,k4,r4,2,G,0.15482123
rf,k4,r4,3,C,0.15350787
rf,k4,r4,3,E,0.15181711
rf,k4,r4,3,F,0.1565644
rf,k4,r4,3,D,0.15862757
rf,k4,r4,3,G,0.15486282
rf,k4,r4,4,C,0.1267459
rf,k4,r4,4,E,0.12724993
rf,k4,r4,4,F,0.12564297
rf,k4,r4,4,D,0.12667933
rf,k4,r4,4,G,0.12617344
rf,k4,r4,5,C,0.14041628
rf,k4,r4,5,E,0.14307721
rf,k4,r4,5,F,0.14553156
rf,k4,r4,5,D,0.13956887
rf,k4,r4,5,G,0.14162238
rf,k4,r7,0,C,0.13871454
rf,k4,r7,0,E,0.14295197
rf,k4,r7,0,F,0.13937049
rf,k4,r7,0,D,0.13999292
rf,k4,r7,0,G,0.14080347
rf,k4,r7,1,C,0.12719803
rf,k4,r7,1,E,0.12831978
rf,k4,r7,1,F,0.12730445
rf,k4,r7,1,D,0.13194788
rf,k4,r7,1,G,0.12848938
rf,k4,r7,2,C,0.1253333
rf,k4,r7,2,E,0.1260805
rf,k4,r7,2,F,0.12470133
rf,k4,r7,2,D,0.12571137
rf,k4,r7,2,G,0.12424004
rf,k4,r7,3,C,0.15348728
rf,k4,r7,3,E,0.1546442
rf,k4,r7,3,F,0.15505476
rf,k4,r7,3,D,0.15360951
rf,k4,r7,3,G,0.15741237
rf,k4,r7,4,C,0.15724948
rf,k4,r7,4,E,0.1572383
rf,k4,r7,4,F,0.1544867
rf,k4,r7,4,D,0.15693988
rf,k4,r7,4,G,0.15855405
rf,k4,r7,5,C,0.14491919
rf,k4,r7,5,E,0.14430407
rf,k4,r7,5,F,0.1447958
rf,k4,r7,5,D,0.14425184
rf,k4,r7,5,G,0.14525686
rf,k4,r2,0,C,0.11045452
rf,k4,r2,0,E,0.11009538
rf,k4,r2,0,F,0.10864492
rf,k4,r2,0,D,0.11036297
rf,k4,r2,0,G,0.10805587
rf,k4,r2,1,C,0.1549427
rf,k4,r2,1,E,0.15761319
rf,k4,r2,1,F,0.15549064
rf,k4,r2,1,D,0.1523271
rf,k4,r2,1,G,0.1525056
rf,k4,r2,2,C,0.14159225
rf,k4,r2,2,E,0.14170496
rf,k4,r2,2,F,0.14153098
rf,k4,r2,2,D,0.14224033
rf,k4,r2,2,G,0.14309202
rf,k4,r2,3,C,0.13703644
rf,k4,r2,3,E,0.14358759
rf,k4,r2,3,F,0.1435453
rf,k4,r2,3,D,0.13946742
rf,k4,r2,3,G,0.1433023
rf,k4,r2,4,C,0.13865879
rf,k4,r2,4,E,0.13838759
rf,k4,r2,4,F,0.14025933
rf,k4,r2,4,D,0.13958797
rf,k4,r2,4,G,0.14488563
rf,k4,r2,5,C,0.1568143
rf,k4,r2,5,E,0.15817037
rf,k4,r2,5,F,0.1572769
rf,k4,r2,5,D,0.15511692
rf,k4,r2,5,G,0.15699837
rf,k5,r5,0,C,0.16485131
rf,k5,r5,0,E,0.16415708
rf,k5,r5,0,F,0.16695975
rf,k5,r5,0,D,0.16322483
rf,k5,r5,0,G,0.16201352
rf,k5,r5,1,C,0.16394417
rf,k5,r5,1,E,0.16174509
rf,k5,r5,1,F,0.16384435
rf,k5,r5,1,D,0.16525127
rf,k5,r5,1,G,0.16225235
rf,k5,r5,2,C,0.16269039
rf,k5,r5,2,E,0.16533077
rf,k5,r5,2,F,0.16480541
rf,k5,r5,2,D,0.16244838
rf,k5,r5,2,G,0.1644452
rf,k5,r5,3,C,0.16210265
rf,k5,r5,3,E,0.16377246
rf,k5,r5,3,F,0.16314065
rf,k5,r5,3,D,0.16548887
rf,k5,r5,3,G,0.16418588
rf,k5,r5,4,C,0.16272724
rf,k5,r5,4,E,0.16510412
rf,k5,r5,4,F,0.16442256
rf,k5,r5,4,D,0.16523066
rf,k5,r5,4,G,0.16564573
rf,k5,r5,5,C,0.16362005
rf,k5,r5,5,E,0.16062114
rf,k5,r5,5,F,0.16004857
rf,k5,r5,5,D,0.16218643
rf,k5,r5,5,G,0.16317666
rf,k5,r4,0,C,0.16103543
rf,k5,r4,0,E,0.15942545
rf,k5,r4,0,F,0.16147026
rf,k5,r4,0,D,0.15980394
rf,k5,r4,0,G,0.16003047
rf,k5,r4,1,C,0.15994869
rf,k5,r4,1,E,0.16073537
rf,k5,r4,1,F,0.15841402
rf,k5,r4,1,D,0.15842307
rf,k5,r4,1,G,0.15803449
rf,k5,r4,2,C,0.16320446
rf,k5,r4,2,E,0.1603701
rf,k5,r4,2,F,0.16059609
rf,k5,r4,2,D,0.16092989
rf,k5,r4,2,G,0.16199131
rf,k5,r4,3,C,0.16043201
rf,k5,r4,3,E,0.15945755
rf,k5,r4,3,F,0.16036773
rf,k5,r4,3,D,0.15953422
rf,k5,r4,3,G,0.16055723
rf,k5,r4,4,C,0.16161782
rf,k5,r4,4,E,0.15812269
rf,k5,r4,4,F,0.15791483
rf,k5,r4,4,D,0.15885684
rf,k5,r4,4,G,0.16087288
rf,k5,r4,5,C,0.16247854
rf,k5,r4,5,E,0.16325611
rf,k5,r4,5,F,0.1608094
rf,k5,r4,5,D,0.1597529
rf,k5,r4,5,G,0.16157734
rf,k5,r7,0,C,0.1600324
rf,k5,r7,0,E,0.16028064
rf,k5,r7,0,F,0.16063096
rf,k5,r7,0,D,0.1588762
rf,k5,r7,0,G,0.16000593
rf,k5,r7,1,C,0.15865985
rf,k5,r7,1,E,0.1610641
rf,k5,r7,1,F,0.16001844
rf,k5,r7,1,D,0.16039093
rf,k5,r7,1,G,0.16249198
rf,k5,r7,2,C,0.16138184
rf,k5,r7,2,E,0.16078396
rf,k5,r7,2,F,0.16192897
rf,k5,r7,2,D,0.15911987
rf,k5,r7,2,G,0.15967849
rf,k5,r7,3,C,0.16223371
rf,k5,r7,3,E,0.15867937
rf,k5,r7,3,F,0.16062957
rf,k5,r7,3,D,0.16123073
rf,k5,r7,3,G,0.16029716
rf,k5,r7,4,C,0.15845746
rf,k5,r7,4,E,0.15972492
rf,k5,r7,4,F,0.15871097
rf,k5,r7,4,D,0.15883943
rf,k5,r7,4,G,0.15947106
rf,k5,r7,5,C,0.15932366
rf,k5,r7,5,E,0.15906797
rf,k5,r7,5,F,0.1606641
rf,k5,r7,5,D,0.1578302
rf,k5,r7,5,G,0.15895872
rf,k5,r2,0,C,0.1603729
rf,k5,r2,0,E,0.1597453
rf,k5,r2,0,F,0.15762034
